personId;scoreBaseline;scoreClosedRoads;scoreWTime
9767364;-34.74333333333333;-37.583333333333336;-35.435;
6736664;-13.61;-13.433333333333334;-13.418333333333335;
4717963;-62.864999999999995;-77.23;-54.26166666666667;
11132475;-86.10666666666667;-102.86000000000001;-100.50166666666667;
9687249;-37.45;-44.348333333333336;-35.22;
3266178;-58.90166666666667;-100.34333333333333;-118.56166666666668;
3645494;-84.58166666666668;-99.06666666666666;-80.50166666666667;
57124;-62.265;-96.67;-93.97666666666667;
5796767;-74.21000000000001;-47.881666666666675;-104.38333333333333;
234377;-51.04833333333333;-93.36500000000001;-101.91000000000001;
6328444;-33.21;-47.09;-41.40333333333334;
10785806;-74.94333333333333;-69.60166666666667;-70.635;
9687250;-91.43833333333333;-99.165;-80.20333333333335;
460532;-38.510000000000005;-39.06666666666667;-38.04666666666667;
10726255;-67.56500000000001;-107.81;-96.33333333333333;
9056017;-35.12833333333333;-22.433333333333334;-25.105000000000004;
2505217;-78.17500000000001;-529.5683333333334;-107.30333333333333;
1794563;-13.851666666666667;-24.963333333333335;-21.300000000000004;
4831540;-58.57333333333334;-51.12666666666667;-66.40833333333333;
1794562;-61.73666666666667;-112.16;-71.50500000000001;
212117;-59.506666666666675;-74.72833333333334;-70.83166666666668;
2625424;-44.45166666666666;-76.62166666666667;-66.33166666666666;
6215444;-21.55666666666667;-53.275000000000006;-36.616666666666674;
641269;-24.641666666666666;-25.55166666666667;-64.15333333333334;
1960649;-68.87;-66.14666666666668;-67.48833333333334;
6215442;-13.753333333333334;-21.788333333333334;-26.768333333333338;
4784330;-57.78833333333334;-87.74333333333334;-70.56833333333333;
8504379;-61.685;-80.455;-67.25333333333334;
212116;-39.39;-38.836666666666666;-69.405;
96709;-12.566666666666666;-10.97;-20.298333333333336;
8808766;-42.15;-51.80666666666667;-75.62333333333333;
2102865;-23.683333333333337;-27.333333333333336;-29.688333333333336;
1689038;-50.05333333333334;-65.76833333333335;-54.21000000000001;
2972662;-99.32833333333335;-33.32;-46.03333333333334;
9315117;-86.99666666666667;-24.546666666666667;-34.29166666666667;
5689476;-66.69833333333334;-62.00833333333333;-56.540000000000006;
4783459;-38.51833333333334;-67.27333333333334;-51.61;
594010;-12.818333333333335;-47.43166666666667;-43.415000000000006;
635842;-31.035;-41.394999999999996;-56.27166666666666;
3516345;-40.74;-92.81166666666667;-46.28666666666667;
7538581;-52.535000000000004;-71.58;-52.045;
1751464;-13.883333333333333;-432.0;-432.0;
866400;-44.22500000000001;-47.57166666666667;-59.05500000000001;
9432268;-67.57333333333335;-90.87333333333333;-89.81833333333334;
885141;-70.00333333333333;-49.75666666666667;-50.24166666666667;
6945025;-83.27666666666669;-95.74666666666668;-72.63833333333334;
1879531;-32.57666666666667;-47.036666666666676;-53.62833333333333;
6880937;-34.401666666666664;-48.29;-77.91833333333334;
761444;-34.905;-32.23166666666667;-35.491666666666674;
943070;-35.25;-44.38666666666666;-42.464999999999996;
2112676;-522.47;-65.12333333333333;-537.94;
703589;-30.93;-35.515;-54.031666666666666;
6896045;-32.400000000000006;-47.525;-79.59;
490385;-28.69166666666667;-28.790000000000003;-51.78666666666667;
9058208;-102.72;-87.61666666666667;-498.95;
9189934;-46.215;-42.255;-19.998333333333335;
11831774;-83.26666666666668;-106.28333333333333;-100.72500000000001;
1396168;-23.875;-432.0;-41.35666666666667;
97618;-38.165;-41.93833333333333;-49.29;
198241;-67.65833333333333;-74.46833333333335;-53.11166666666667;
270473;-84.63166666666666;-96.015;-83.70833333333334;
573564;-24.58166666666667;-39.07000000000001;-39.98666666666667;
5562215;-76.23;-36.735;-53.376666666666665;
306000;-64.895;-59.699999999999996;-59.165000000000006;
2609386;-68.74666666666667;-110.86833333333334;-100.53333333333333;
8191819;-74.00333333333334;-88.43166666666667;-90.80833333333334;
306001;-31.20666666666667;-42.123333333333335;-61.71333333333334;
1991396;-19.42666666666667;-40.068333333333335;-38.50666666666667;
2609385;-88.25333333333333;-101.38166666666667;-85.98666666666668;
5977059;-25.518333333333334;-58.62166666666667;-45.42166666666667;
1239895;-67.295;-68.34;-84.95666666666668;
519637;-24.08166666666667;-38.615;-26.453333333333333;
6571148;-30.430000000000003;-49.748333333333335;-432.0;
1518578;-72.275;-36.513333333333335;-35.723333333333336;
7438808;-19.660000000000004;-85.83500000000001;-23.581666666666667;
319327;-111.96666666666667;-111.82000000000001;-107.59666666666668;
10671910;-43.431666666666665;-44.525;-40.513333333333335;
7455369;-45.86;-55.035;-49.68833333333333;
8815061;-49.87833333333333;-82.79;-507.475;
6933032;-82.26;-86.13166666666666;-82.98333333333333;
2051686;-58.38166666666667;-52.75833333333334;-48.465;
3759372;-44.575;-59.84666666666668;-65.13;
1808387;-30.19;-56.93666666666667;-31.93166666666667;
1808386;-66.895;-87.42833333333331;-80.10833333333333;
8133975;-95.80666666666667;-84.92833333333334;-79.36833333333334;
